,address_type,agency,agency_name,bbl,borough,bridge_highway_direction,bridge_highway_segment,city,closed_date,community_board,complaint_type,created_date,cross_street_1,cross_street_2,descriptor,due_date,facility_type,incident_address,incident_zip,intersection_street_1,intersection_street_2,landmark,latitude,location,location_address,location_city,location_state,location_type,location_zip,longitude,open_data_channel_type,park_borough,park_facility_name,resolution_action_updated_date,resolution_description,road_ramp,status,street_name,taxi_company_borough,taxi_pick_up_location,unique_key,vehicle_type,x_coordinate_state_plane,y_coordinate_state_plane
1989,ADDRESS,HPD,Department of Housing Preservation and Development,3014910055,BROOKLYN,,,BROOKLYN,,03 BROOKLYN,DOOR/WINDOW,2020-03-19T12:17:53.000,,,WINDOW FRAME,,,829 HALSEY STREET,11233,,,,40.685313812813085,"{'type': 'Point', 'coordinates': [-73.91939551019942, 40.685313812813085]}",,,,RESIDENTIAL BUILDING,,-73.91939551019942,ONLINE,BROOKLYN,Unspecified,2020-03-19T00:00:00.000,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,,Open,HALSEY STREET,,,45861387,,1006605,188965
1990,ADDRESS,HPD,Department of Housing Preservation and Development,3014910055,BROOKLYN,,,BROOKLYN,,03 BROOKLYN,UNSANITARY CONDITION,2020-03-19T12:17:53.000,,,PESTS,,,829 HALSEY STREET,11233,,,,40.685313812813085,"{'type': 'Point', 'coordinates': [-73.91939551019942, 40.685313812813085]}",,,,RESIDENTIAL BUILDING,,-73.91939551019942,ONLINE,BROOKLYN,Unspecified,2020-03-19T00:00:00.000,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,,Open,HALSEY STREET,,,45859221,,1006605,188965
1991,ADDRESS,HPD,Department of Housing Preservation and Development,3014910055,BROOKLYN,,,BROOKLYN,,03 BROOKLYN,UNSANITARY CONDITION,2020-03-19T12:17:53.000,,,PESTS,,,829 HALSEY STREET,11233,,,,40.685313812813085,"{'type': 'Point', 'coordinates': [-73.91939551019942, 40.685313812813085]}",,,,RESIDENTIAL BUILDING,,-73.91939551019942,ONLINE,BROOKLYN,Unspecified,2020-03-19T00:00:00.000,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,,Open,HALSEY STREET,,,45857622,,1006605,188965
1992,INTERSECTION,DOT,Department of Transportation,,QUEENS,,,Little Neck,2020-03-17T12:18:00.000,11 QUEENS,Street Light Condition,2020-03-19T12:18:00.000,,,Street Light Out,,,,11362,DOUGLASTON PARKWAY,65 AVENUE,,40.752707409129094,"{'type': 'Point', 'coordinates': [-73.7414325853949, 40.752707409129094]}",,,,,,-73.7414325853949,UNKNOWN,QUEENS,Unspecified,2020-03-17T12:18:00.000,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,,Pending,,,,45861859,,1055889,213614
1993,INTERSECTION,DOT,Department of Transportation,,QUEENS,,,,2020-03-17T12:18:00.000,Unspecified QUEENS,Street Light Condition,2020-03-19T12:18:00.000,,,Street Light Out,,,,,WINCHESTER BLVD,237 ST,,,,,,,,,,UNKNOWN,QUEENS,Unspecified,2020-03-17T12:18:00.000,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,,Pending,,,,45862686,,,
1994,,NYPD,New York City Police Department,3057780001,BROOKLYN,,,BROOKLYN,2020-03-19T13:08:49.000,07 BROOKLYN,Blocked Driveway,2020-03-19T12:18:04.000,1 AVENUE,2 AVENUE,No Access,,,140 58 STREET,11220,1 AVENUE,2 AVENUE,58 STREET,40.64533737627992,"{'type': 'Point', 'coordinates': [-74.02286419138082, 40.64533737627992]}",,,,Street/Sidewalk,,-74.02286419138082,PHONE,BROOKLYN,Unspecified,2020-03-19T17:08:54.000,The Police Department responded and upon arrival those responsible for the condition were gone.,,Closed,58 STREET,,,45857434,,977905,174391
1995,,DCA,Department of Consumer Affairs,1002830068,MANHATTAN,,,NEW YORK,2020-03-23T07:08:46.000,03 MANHATTAN,Consumer Complaint,2020-03-19T12:18:19.000,PIKE STREET,RUTGERS STREET,Retail Store,,,154 EAST BROADWAY,10002,PIKE STREET,RUTGERS STREET,EAST BROADWAY,40.714021729695695,"{'type': 'Point', 'coordinates': [-73.9906717531376, 40.714021729695695]}",,,,,,-73.9906717531376,PHONE,MANHATTAN,Unspecified,2020-03-23T11:08:50.000,The Department of Consumer Affairs has received your report. This request is under investigation. Th,,Closed,EAST BROADWAY,,,45858699,,986836,199414
1996,ADDRESS,HPD,Department of Housing Preservation and Development,3065520001,BROOKLYN,,,BROOKLYN,,11 BROOKLYN,PLUMBING,2020-03-19T12:18:23.000,,,BASIN/SINK,,,6309 BAY PARKWAY,11204,,,,40.614884533726546,"{'type': 'Point', 'coordinates': [-73.98033027783941, 40.614884533726546]}",,,,RESIDENTIAL BUILDING,,-73.98033027783941,PHONE,BROOKLYN,Unspecified,2020-03-19T00:00:00.000,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,,Open,BAY PARKWAY,,,45862287,,989711,163296
1997,INTERSECTION,DOT,Department of Transportation,,QUEENS,,,Little Neck,2020-03-17T12:19:00.000,11 QUEENS,Street Light Condition,2020-03-19T12:19:00.000,,,Street Light Out,,,,11362,RUSHMORE AVENUE,244 STREET,,40.763065770546824,"{'type': 'Point', 'coordinates': [-73.74127685628883, 40.763065770546824]}",,,,,,-73.74127685628883,UNKNOWN,QUEENS,Unspecified,2020-03-17T12:19:00.000,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,,Pending,,,,45861197,,1055921,217388
1998,,DCA,Department of Consumer Affairs,3018160031,BROOKLYN,,,BROOKLYN,2020-03-23T10:14:04.000,03 BROOKLYN,Consumer Complaint,2020-03-19T12:19:04.000,THROOP AVENUE,MARCUS GARVEY BOULEVARD,Retail Store,,,644 GATES AVENUE,11221,THROOP AVENUE,MARCUS GARVEY BOULEVARD,GATES AVENUE,40.68749993314922,"{'type': 'Point', 'coordinates': [-73.93937608434774, 40.68749993314922]}",,,,,,-73.93937608434774,PHONE,BROOKLYN,Unspecified,2020-03-23T14:14:07.000,"Unfortunately, the behavior that you complained about does not violate any law or rule. As a result,",,Closed,GATES AVENUE,,,45860348,,1001063,189757
1999,ADDRESS,DOT,Department of Transportation,4065370028,QUEENS,,,Flushing,2020-03-20T11:45:00.000,08 QUEENS,Street Condition,2020-03-19T12:19:10.000,149 STREET,150 STREET,Pothole,,,149-24 MELBOURNE AVENUE,11367,,,,40.73434818523929,"{'type': 'Point', 'coordinates': [-73.82118280409283, 40.73434818523929]}",,,,,,-73.82118280409283,UNKNOWN,QUEENS,Unspecified,2020-03-20T11:45:00.000,The Department of Transportation inspected this complaint and repaired the problem.,,Closed,MELBOURNE AVENUE,,,45868957,,1033807,206870
2000,,DCA,Department of Consumer Affairs,3007760037,BROOKLYN,,,BROOKLYN,2020-03-23T07:08:52.000,07 BROOKLYN,Consumer Complaint,2020-03-19T12:19:34.000,48 STREET,49 STREET,Retail Store,,,4802 7 AVENUE,11220,48 STREET,49 STREET,7 AVENUE,40.64347858290425,"{'type': 'Point', 'coordinates': [-74.00485017240975, 40.64347858290425]}",,,,,,-74.00485017240975,PHONE,BROOKLYN,Unspecified,2020-03-23T11:09:00.000,The Department of Consumer Affairs has received your report. This request is under investigation. Th,,Closed,7 AVENUE,,,45861155,,982904,173713
2001,,NYPD,New York City Police Department,,MANHATTAN,,,,2020-03-19T12:23:31.000,08 MANHATTAN,Noise - Street/Sidewalk,2020-03-19T12:19:52.000,EAST   92 STREET,LEXINGTON AVENUE,Loud Talking,,,EAST   92 STREET,10128,EAST   92 STREET,LEXINGTON AVENUE,,40.78330909586504,"{'type': 'Point', 'coordinates': [-73.95280108258513, 40.78330909586504]}",,,,,,-73.95280108258513,PHONE,MANHATTAN,Unspecified,2020-03-19T16:23:34.000,The Police Department responded and upon arrival those responsible for the condition were gone.,,Closed,EAST   92 STREET,,,45860439,,997321,224661
2002,ADDRESS,DSNY,Manhattan 02,1005450022,MANHATTAN,,,NEW YORK,2020-03-19T12:20:00.000,02 MANHATTAN,Missed Collection (All Materials),2020-03-19T12:20:00.000,WAVERLY PLACE,ASTOR PLACE,1R Missed Recycling-All Materials,,DSNY Garage,736 BROADWAY,10003,,,,40.72976583457164,"{'type': 'Point', 'coordinates': [-73.9930905594546, 40.72976583457164]}",,,,Sidewalk,,-73.9930905594546,PHONE,MANHATTAN,Unspecified,2020-03-19T12:20:00.000,The Department of Sanitation picked up the items and determined that the missed collection complaint was not warranted.,,Closed,BROADWAY,,,45859391,,986165,205150
2003,ADDRESS,DOB,Department of Buildings,1019480035,MANHATTAN,,,NEW YORK,2020-03-20T00:00:00.000,10 MANHATTAN,General Construction/Plumbing,2020-03-19T12:20:16.000,,,Site Conditions Endangering Workers,,,300 WEST  122 STREET,10027,,,,40.808456433755325,"{'type': 'Point', 'coordinates': [-73.95311919631686, 40.808456433755325]}",,,,,,-73.95311919631686,UNKNOWN,MANHATTAN,Unspecified,2020-03-20T00:00:00.000,The Department of Buildings investigated this complaint and determined that no further action was necessary.,,Closed,WEST  122 STREET,,,45857481,,997228,233823
2004,ADDRESS,HPD,Department of Housing Preservation and Development,4157860114,QUEENS,,,Far Rockaway,,14 QUEENS,UNSANITARY CONDITION,2020-03-19T12:20:46.000,,,PESTS,,,29-10 BROOKHAVEN AVENUE,11691,,,,40.59821368218337,"{'type': 'Point', 'coordinates': [-73.76273283677261, 40.59821368218337]}",,,,RESIDENTIAL BUILDING,,-73.76273283677261,PHONE,QUEENS,Unspecified,2020-03-19T00:00:00.000,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,,Open,BROOKHAVEN AVENUE,,,45863178,,1050140,157311
2005,ADDRESS,HPD,Department of Housing Preservation and Development,4157860114,QUEENS,,,Far Rockaway,,14 QUEENS,UNSANITARY CONDITION,2020-03-19T12:20:46.000,,,MOLD,,,29-10 BROOKHAVEN AVENUE,11691,,,,40.59821368218337,"{'type': 'Point', 'coordinates': [-73.76273283677261, 40.59821368218337]}",,,,RESIDENTIAL BUILDING,,-73.76273283677261,PHONE,QUEENS,Unspecified,2020-03-19T00:00:00.000,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,,Open,BROOKHAVEN AVENUE,,,45860826,,1050140,157311
2006,ADDRESS,HPD,Department of Housing Preservation and Development,1003890031,MANHATTAN,,,NEW YORK,2020-03-25T18:45:30.000,03 MANHATTAN,PLUMBING,2020-03-19T12:20:56.000,,,WATER SUPPLY,,,105 AVENUE C,10009,,,,40.724038546687,"{'type': 'Point', 'coordinates': [-73.97890186101228, 40.724038546687]}",,,,RESIDENTIAL BUILDING,,-73.97890186101228,PHONE,MANHATTAN,Unspecified,2020-03-25T18:45:30.000,"The Department of Housing Preservation and Development contacted an occupant of the apartment and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",,Closed,AVENUE C,,,45860775,,990098,203064
2007,ADDRESS,HPD,Department of Housing Preservation and Development,4030940034,QUEENS,,,Rego Park,2020-03-25T16:49:41.000,06 QUEENS,PLUMBING,2020-03-19T12:20:59.000,,,WATER SUPPLY,,,63-50 WETHEROLE STREET,11374,,,,40.728214811127245,"{'type': 'Point', 'coordinates': [-73.86423169711932, 40.728214811127245]}",,,,RESIDENTIAL BUILDING,,-73.86423169711932,PHONE,QUEENS,Unspecified,2020-03-25T16:49:41.000,"The Department of Housing Preservation and Development responded to a complaint of no heat or hot water and was advised by a tenant in the building that heat and hot water had been restored. If the condition still exists, please file a new complaint.",,Closed,WETHEROLE STREET,,,45862365,,1021880,204614
2008,,DCA,Department of Consumer Affairs,2031560102,BRONX,,,BRONX,2020-03-20T10:36:06.000,05 BRONX,Consumer Complaint,2020-03-19T12:21:28.000,EAST  180 STREET,EAST  181 STREET,Bodega/Deli/Supermarket,,,2096 GRAND CONCOURSE,10457,EAST  180 STREET,EAST  181 STREET,GRAND CONCOURSE,40.85404171989253,"{'type': 'Point', 'coordinates': [-73.90229543073254, 40.85404171989253]}",,,,,,-73.90229543073254,PHONE,BRONX,Unspecified,2020-03-20T14:36:09.000,The Department of Consumer Affairs has received your report. This request is under investigation. Th,,Closed,GRAND CONCOURSE,,,45857184,,1011279,250443
2009,,NYPD,New York City Police Department,2040160050,BRONX,,,BRONX,2020-03-19T15:02:15.000,11 BRONX,Blocked Driveway,2020-03-19T12:21:31.000,VAN NEST AVENUE,MORRIS PARK AVENUE,No Access,,,1738 ADAMS STREET,10460,VAN NEST AVENUE,MORRIS PARK AVENUE,ADAMS STREET,40.84131450494984,"{'type': 'Point', 'coordinates': [-73.87149655683477, 40.84131450494984]}",,,,Street/Sidewalk,,-73.87149655683477,PHONE,BRONX,Unspecified,2020-03-19T19:02:18.000,The Police Department reviewed your complaint and provided additional information below.,,Closed,ADAMS STREET,,,45858224,,1019806,245817
2010,,DCA,Department of Consumer Affairs,,BRONX,,,,2020-03-23T07:08:47.000,02 BRONX,Consumer Complaint,2020-03-19T12:21:34.000,HEWITT PLACE,WESTCHESTER AVENUE,Retail Store,,,HEWITT PLACE,10459,HEWITT PLACE,WESTCHESTER AVENUE,,40.82056237988663,"{'type': 'Point', 'coordinates': [-73.89985885031948, 40.82056237988663]}",,,,,,-73.89985885031948,PHONE,BRONX,Unspecified,2020-03-23T11:08:50.000,The Department of Consumer Affairs has received your report. This request is under investigation. Th,,Closed,HEWITT PLACE,,,45862842,,1011967,238246
2011,,NYPD,New York City Police Department,1022150116,BRONX,,,BRONX,2020-03-20T01:45:10.000,08 BRONX,Noise - Residential,2020-03-19T12:21:35.000,WEST  225 STREET,WEST  228 STREET,Loud Music/Party,,,5240 BROADWAY,10463,WEST  225 STREET,WEST  228 STREET,BROADWAY,40.87533219782904,"{'type': 'Point', 'coordinates': [-73.90881988823, 40.87533219782904]}",,,,Residential Building/House,,-73.90881988823,ONLINE,BRONX,Unspecified,2020-03-20T05:45:16.000,The Police Department responded to the complaint and with the information available observed no evid,,Closed,BROADWAY,,,45861669,,1009466,258198
2012,ADDRESS,HPD,Department of Housing Preservation and Development,2028400047,BRONX,,,BRONX,2020-03-20T16:24:35.000,04 BRONX,HEAT/HOT WATER,2020-03-19T12:21:45.000,,,ENTIRE BUILDING,,,105 CLARKE PLACE EAST,10452,,,,40.83753545410419,"{'type': 'Point', 'coordinates': [-73.91681506298184, 40.83753545410419]}",,,,RESIDENTIAL BUILDING,,-73.91681506298184,PHONE,BRONX,Unspecified,2020-03-20T16:24:35.000,"The Department of Housing Preservation and Development responded to a complaint of no heat or hot water and was advised by a tenant in the building that heat and hot water had been restored. If the condition still exists, please file a new complaint.",,Closed,CLARKE PLACE EAST,,,45857433,,1007268,244425
2013,ADDRESS,HPD,Department of Housing Preservation and Development,2041320017,BRONX,,,BRONX,2020-03-20T07:14:54.000,11 BRONX,HEAT/HOT WATER,2020-03-19T12:21:48.000,,,APARTMENT ONLY,,,1841 WILLIAMSBRIDGE ROAD,10461,,,,40.851152932094266,"{'type': 'Point', 'coordinates': [-73.85204156600695, 40.851152932094266]}",,,,RESIDENTIAL BUILDING,,-73.85204156600695,PHONE,BRONX,Unspecified,2020-03-20T07:14:54.000,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,,Closed,WILLIAMSBRIDGE ROAD,,,45861465,,1025183,249410
2014,,NYPD,New York City Police Department,1012210007,MANHATTAN,,,NEW YORK,2020-03-19T12:36:50.000,07 MANHATTAN,Noise - Residential,2020-03-19T12:21:52.000,COLUMBUS AVENUE,AMSTERDAM AVENUE,Banging/Pounding,,,120 WEST   91 STREET,10024,COLUMBUS AVENUE,AMSTERDAM AVENUE,WEST   91 STREET,40.79013851209386,"{'type': 'Point', 'coordinates': [-73.97097570192417, 40.79013851209386]}",,,,Residential Building/House,,-73.97097570192417,ONLINE,MANHATTAN,Unspecified,2020-03-19T16:36:55.000,The Police Department responded to the complaint and with the information available observed no evid,,Closed,WEST   91 STREET,,,45861685,,992287,227147
2015,ADDRESS,DSNY,BCC - Queens East,4132550028,QUEENS,,,Rosedale,2020-03-21T12:00:00.000,13 QUEENS,Derelict Vehicles,2020-03-19T12:22:00.000,BROOKVILLE BOULEVARD,241 STREET,14 Derelict Vehicles,,DSNY Garage,240-18 138 AVENUE,11422,,,,40.668212494781436,"{'type': 'Point', 'coordinates': [-73.73668825777064, 40.668212494781436]}",,,,Street,,-73.73668825777064,ONLINE,QUEENS,Unspecified,2020-03-21T02:31:00.000,,,Closed,138 AVENUE,,,45861702,,1057296,182834
2016,ADDRESS,HPD,Department of Housing Preservation and Development,2031280001,BRONX,,,BRONX,2020-03-21T17:21:04.000,06 BRONX,UNSANITARY CONDITION,2020-03-19T12:22:00.000,,,GARBAGE/RECYCLING STORAGE,,,921 EAST  180 STREET,10460,,,,40.84449807296642,"{'type': 'Point', 'coordinates': [-73.88147307436307, 40.84449807296642]}",,,,RESIDENTIAL BUILDING,,-73.88147307436307,PHONE,BRONX,Unspecified,2020-03-21T17:21:04.000,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,,Closed,EAST  180 STREET,,,45857574,,1017044,246973
2017,,NYPD,New York City Police Department,3009637502,BROOKLYN,,,BROOKLYN,2020-03-19T12:45:56.000,06 BROOKLYN,Illegal Parking,2020-03-19T12:22:09.000,6 AVENUE,7 AVENUE,Blocked Hydrant,,,159 GARFIELD PLACE,11215,6 AVENUE,7 AVENUE,GARFIELD PLACE,40.67314230544247,"{'type': 'Point', 'coordinates': [-73.97873771151876, 40.67314230544247]}",,,,Street/Sidewalk,,-73.97873771151876,MOBILE,BROOKLYN,Unspecified,2020-03-19T16:46:00.000,The Police Department issued a summons in response to the complaint.,,Closed,GARFIELD PLACE,,,45859061,,990148,184521
2018,,DCA,Department of Consumer Affairs,5062400049,STATEN ISLAND,,,STATEN ISLAND,2020-03-23T10:35:19.000,03 STATEN ISLAND,Consumer Complaint,2020-03-19T12:22:36.000,BARCLAY AVENUE,FORNES PLACE,Retail Store,,,4905 AMBOY ROAD,10312,BARCLAY AVENUE,FORNES PLACE,AMBOY ROAD,40.5377565500169,"{'type': 'Point', 'coordinates': [-74.17439486446924, 40.5377565500169]}",,,,,,-74.17439486446924,PHONE,STATEN ISLAND,Unspecified,2020-03-23T14:35:24.000,"Unfortunately, the behavior that you complained about does not violate any law or rule. As a result,",,Closed,AMBOY ROAD,,,45857967,,935776,135244
2019,,NYPD,New York City Police Department,3011710052,BROOKLYN,,,BROOKLYN,2020-03-19T14:24:50.000,08 BROOKLYN,Noise - Residential,2020-03-19T12:22:43.000,BUTLER PLACE,UNDERHILL AVENUE,Loud Music/Party,,,340 STERLING PLACE,11238,BUTLER PLACE,UNDERHILL AVENUE,STERLING PLACE,40.675346298119294,"{'type': 'Point', 'coordinates': [-73.96686535193602, 40.675346298119294]}",,,,Residential Building/House,,-73.96686535193602,ONLINE,BROOKLYN,Unspecified,2020-03-19T18:24:53.000,The Police Department responded to the complaint and with the information available observed no evid,,Closed,STERLING PLACE,,,45859285,,993441,185325
2020,,DOHMH,Department of Health and Mental Hygiene,3002500030,BROOKLYN,,,BROOKLYN,,02 BROOKLYN,Food Establishment,2020-03-19T12:22:45.000,CLINTON STREET,BOROUGH HALL PEDESTRIAN PATH,Food Spoiled,,,180 MONTAGUE STREET,11201,CLINTON STREET,BOROUGH HALL PEDESTRIAN PATH,MONTAGUE STREET,40.69407835075458,"{'type': 'Point', 'coordinates': [-73.99175638291497, 40.69407835075458]}",,,,Restaurant/Bar/Deli/Bakery,,-73.99175638291497,PHONE,BROOKLYN,Unspecified,2020-03-19T19:54:31.000,The Department of Health and Mental Hygiene has sent official written notification to the Owner/Land,,In Progress,MONTAGUE STREET,,,45859407,,986536,192148
